row,col,Trial,Location,Year,Experiment,rep,geno,yield
14,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g182,2.42
27,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g020,2.29
20,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g169,1.661
18,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g108,2.405
28,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g110,2.04
31,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g007,1.88
12,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g054,2.871
32,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g126,2.071
9,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g062,1.918
7,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g161,2.654
17,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g189,2.443
21,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g057,1.862
33,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g099,1.874
2,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g170,1.968
30,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g038,1.039
15,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g009,2.62
22,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g018,2.444
5,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g120,2.785
6,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g171,2.154
23,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g075,1.975
16,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g012,2.025
8,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g094,2.145
3,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g016,2.565
10,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g172,1.561
29,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g037,1.351
24,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g132,1.874
19,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g077,2.275
1,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g176,2.052
13,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g046,2.124
11,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g006,3.065
26,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g074,2.227
4,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g123,2.055
25,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g134,2.331
34,10,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g079,2.374
14,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g148,1.693
27,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g004,1.515
20,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g033,1.452
18,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g133,1.995
28,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,empty,NA
31,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g104,2.83
12,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g084,2.288
32,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,empty,NA
9,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g073,2.476
7,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g091,2.42
17,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g122,1.308
21,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g152,1.594
33,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g154,2.289
2,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g013,2.34
30,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,empty,NA
15,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g178,2.329
22,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g186,1.547
5,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g028,1.751
6,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g111,1.894
23,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g093,1.145
16,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g039,1.265
8,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g119,2.166
3,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g087,2.267
10,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,empty,NA
29,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g093,1.732
24,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g011,1.372
19,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g066,1.624
1,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g155,2.078
13,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g025,1.819
11,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g085,1.538
26,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g044,1.333
4,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,empty,NA
25,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,g049,1.521
34,12,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,2,empty,NA
14,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g003,2.351
27,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g006,2.798
20,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g085,1.664
18,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g027,2.172
28,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g137,1.92
31,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,empty,NA
12,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g184,2.176
32,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g078,1.634
9,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,empty,NA
7,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g131,2.326
17,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g144,2.595
21,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g095,1.592
33,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,empty,NA
2,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g169,2.254
30,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g168,2.08
15,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g023,2.561
22,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g037,1.849
5,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g090,2.363
6,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g177,2.134
23,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g030,2.225
16,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g062,1.782
8,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g149,1.9
3,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g186,1.908
10,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g148,1.948
29,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,empty,NA
24,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g014,2.503
19,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g016,2.312
1,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g098,2.584
13,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g176,2.154
11,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,empty,NA
26,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g066,2.137
4,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g056,2.196
25,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g164,2.431
34,1,CM09,Coomalbidgup,2009,Coomalbidgup_CM09_2009,1,g068,2.139
11,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g165,1.989
15,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g088,3.333
20,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g035,1.742
31,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g166,2.186
8,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g010,3.03
32,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g070,2.21
2,12,ER09,Eradu,2009,Eradu_ER09_2009,2,empty,NA
19,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g180,2.188
22,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g176,2.547
17,12,ER09,Eradu,2009,Eradu_ER09_2009,2,empty,NA
7,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g181,2.718
6,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g072,2.689
30,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g094,1.619
25,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g055,3.362
4,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g156,2.519
28,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g065,2.407
3,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g018,2.318
34,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g149,1.905
10,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g079,1.951
29,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g162,2.214
12,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g135,2.367
13,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g069,2.557
9,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g032,2.519
21,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g069,2.765
33,12,ER09,Eradu,2009,Eradu_ER09_2009,2,empty,NA
23,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g154,2.083
14,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g182,3.182
16,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g003,2.841
26,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g098,3.125
5,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g172,2.689
18,12,ER09,Eradu,2009,Eradu_ER09_2009,2,g133,2.055
11,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g049,1.402
15,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g165,2.064
20,6,ER09,Eradu,2009,Eradu_ER09_2009,1,empty,NA
31,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g095,1.689
8,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g169,2.036
32,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g157,2.54
2,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g023,2.025
19,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g065,1.771
22,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g025,2.604
17,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g109,2.074
7,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g001,2.301
6,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g131,2.027
30,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g072,2.021
25,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g167,2.689
4,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g094,2.036
28,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g190,2.608
3,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g112,2.417
34,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g100,2.572
10,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g191,2.206
29,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g111,2.964
12,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g033,2.216
13,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g096,2.633
9,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g126,1.989
21,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g042,2.367
33,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g153,2.1
23,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g061,1.411
14,6,ER09,Eradu,2009,Eradu_ER09_2009,1,empty,NA
16,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g171,2.803
26,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g152,1.07
5,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g163,1.79
18,6,ER09,Eradu,2009,Eradu_ER09_2009,1,g151,2.727
11,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g004,1.979
15,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g191,2.718
20,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g166,2.206
31,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g161,3.182
8,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g104,2.396
32,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g040,2.739
2,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g081,2.973
19,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g167,2.983
22,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g145,2.169
17,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g110,3.116
7,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g189,2.794
6,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g106,2.348
30,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g054,2.61
25,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g043,2.718
4,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g028,2.699
28,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g080,2.949
3,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g057,2.777
34,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g188,2.295
10,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g007,2.064
29,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g112,3.072
12,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g107,2.405
13,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g067,2.074
9,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g155,2.197
21,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g153,2.595
33,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g178,3.254
23,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g139,2.917
14,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g113,2.85
16,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g038,2.869
26,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g184,2.348
5,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g095,2.263
18,8,ER09,Eradu,2009,Eradu_ER09_2009,2,g144,2.822
11,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g133,2.434
15,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g179,1.78
20,4,ER09,Eradu,2009,Eradu_ER09_2009,1,empty,NA
31,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g068,2.813
8,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g026,2.339
32,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g103,2.703
2,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g077,3.553
19,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g136,2.718
22,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g097,2.642
17,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g064,2.415
7,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g003,1.951
6,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g005,2.68
30,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g147,3.299
25,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g051,2.263
4,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g065,2.595
28,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g130,2.483
3,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g144,3.148
34,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g135,2.75
10,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g015,2.093
29,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g176,2.691
12,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g116,1.581
13,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g066,2.528
9,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g113,2.112
21,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g074,2.348
33,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g174,1.881
23,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g012,2.898
14,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g006,3.097
16,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g104,2.964
26,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g114,2.481
5,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g141,3.409
18,4,ER09,Eradu,2009,Eradu_ER09_2009,1,g187,2.027
11,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g059,1.799
15,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g011,3.267
20,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g138,2.396
31,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g006,2.767
8,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g051,1.828
32,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g026,2.307
2,11,ER09,Eradu,2009,Eradu_ER09_2009,2,empty,NA
19,11,ER09,Eradu,2009,Eradu_ER09_2009,2,empty,NA
22,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g060,2.396
17,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g110,3.049
7,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g169,2.263
6,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g158,2.491
30,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g047,2.864
25,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g021,1.96
4,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g035,1.477
28,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g053,2.723
3,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g074,1.987
34,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g136,2.568
10,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g085,1.818
29,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g008,1.133
12,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g078,1.098
13,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g132,2.415
9,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g150,1.525
21,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g160,2.784
33,11,ER09,Eradu,2009,Eradu_ER09_2009,2,empty,NA
23,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g143,2.273
14,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g131,2.813
16,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g044,2.869
26,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g127,2.206
5,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g151,2.888
18,11,ER09,Eradu,2009,Eradu_ER09_2009,2,g063,2.547
11,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g062,2.822
15,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g147,3.144
20,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g017,3.144
31,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g110,3.032
8,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g182,3.314
32,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g159,2.352
2,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g145,2.29
19,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g099,3.21
22,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g148,2.358
17,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g011,3.229
7,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g040,2.661
6,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g110,3.873
30,1,ER09,Eradu,2009,Eradu_ER09_2009,1,empty,NA
25,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g083,2.936
4,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g185,3.54
28,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g121,3.231
3,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g002,3.316
34,1,ER09,Eradu,2009,Eradu_ER09_2009,1,empty,NA
10,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g183,3.049
29,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g067,2.241
12,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g050,3.4
13,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g053,2.67
9,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g087,2.339
21,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g194,2.879
33,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g078,2.241
23,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g043,2.614
14,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g149,1.922
16,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g093,1.941
26,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g052,2.453
5,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g162,3.049
18,1,ER09,Eradu,2009,Eradu_ER09_2009,1,g055,3.438
11,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g108,2.083
15,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g087,1.951
20,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g031,2.263
31,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g118,3.004
8,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g048,1.667
32,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g140,2.008
2,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g114,2.023
19,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g145,2.178
22,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g190,2.907
17,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g020,2.528
7,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g194,2.472
6,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g084,2.188
30,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g193,2.364
25,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g042,2.727
4,9,ER09,Eradu,2009,Eradu_ER09_2009,2,empty,NA
28,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g175,2.756
3,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g173,2.714
34,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g179,1.426
10,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g092,0.805
29,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g129,2.752
12,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g030,2.216
13,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g147,3.04
9,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g033,2.112
21,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g041,2.045
33,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g036,2.072
23,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g103,2.254
14,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g071,2.803
16,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g121,3.134
26,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g039,2.131
5,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g097,2.055
18,9,ER09,Eradu,2009,Eradu_ER09_2009,2,g075,2.509
11,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g071,3.097
15,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g044,3.002
20,5,ER09,Eradu,2009,Eradu_ER09_2009,1,empty,NA
31,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g041,2.462
8,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g016,2.652
32,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g155,3.153
2,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g039,2.339
19,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g076,3.693
22,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g127,3.456
17,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g101,3.21
7,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g006,2.879
6,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g080,2.642
30,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g128,3.051
25,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g134,3.002
4,5,ER09,Eradu,2009,Eradu_ER09_2009,1,empty,NA
28,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g173,3.131
3,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g108,3.144
34,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g139,2.731
10,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g130,2.869
29,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g045,2.663
12,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g004,2.822
13,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g034,3.116
9,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g010,2.85
21,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g013,3.239
33,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g060,2.492
23,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g027,2.472
14,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g172,3.295
16,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g032,1.487
26,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g014,2.973
5,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g069,2.699
18,5,ER09,Eradu,2009,Eradu_ER09_2009,1,g129,2.292
11,10,ER09,Eradu,2009,Eradu_ER09_2009,2,g019,2.5
15,10,ER09,Eradu,2009,Eradu_ER09_2009,2,g016,2.737
20,10,ER09,Eradu,2009,Eradu_ER09_2009,2,g108,2.481
31,10,ER09,Eradu,2009,Eradu_ER09_2009,2,g192,2.777
8,10,ER09,Eradu,2009,Eradu_ER09_2009,2,g128,1.676
32,10,ER09,Eradu,2009,Eradu_ER09_2009,2,g037,1.807
